Timestamp,Voltage_V,Current_A,Power_W,Power_Factor,Season,Time_of_Day,Delta_I,Anomaly_Duration_min,Label
2024-02-27 08:30:00,205.628,1.714,283.87,0.7755,Winter,Morning,0.389,55,Normal
2024-02-27 09:00:00,236.214,2.678,473.034,0.8411,Winter,Morning,0.333,0,Normal
2024-02-27 09:30:00,237.07,2.053,381.805,0.8943,Winter,Morning,0.164,0,Normal
2024-02-27 10:00:00,225.354,2.444,463.282,0.7967,Winter,Morning,0.295,0,Normal
2024-02-27 10:30:00,228.873,2.432,448.35,0.7945,Winter,Morning,0.286,0,Normal
2024-02-27 11:00:00,221.03,0.966,232.027,0.7242,Winter,Morning,0.202,0,Normal
2024-02-27 11:30:00,232.634,0.932,157.384,0.7852,Winter,Morning,1.314,0,Abnormal
2024-02-27 12:00:00,200.547,0.806,98.204,0.7642,Winter,Afternoon,0.949,0,Abnormal
2024-02-27 12:30:00,236.538,0.344,57.051,0.8171,Winter,Afternoon,0.12,0,Normal
2024-02-27 13:00:00,222.299,2.505,505.899,0.8615,Winter,Afternoon,0.177,0,Normal
2024-02-27 13:30:00,226.862,1.988,478.467,0.7847,Winter,Afternoon,1.986,0,Normal
2024-02-27 14:00:00,226.755,0.853,153.51,0.8188,Winter,Afternoon,0.241,0,Normal
2024-02-27 14:30:00,238.217,3.593,557.4,0.7421,Winter,Afternoon,0.292,34,Normal
2024-02-27 15:00:00,234.815,1.912,292.514,0.759,Winter,Afternoon,1.514,0,Normal
2024-02-27 15:30:00,215.053,0.829,123.372,0.7367,Winter,Afternoon,0.195,0,Abnormal
2024-02-27 16:00:00,208.108,3.951,704.993,0.906,Winter,Afternoon,0.246,0,Normal
2024-02-27 16:30:00,223.876,3.395,618.607,0.8626,Winter,Afternoon,0.247,0,Normal
2024-02-27 17:00:00,213.51,1.395,284.407,0.8178,Winter,Afternoon,2.486,0,Abnormal
2024-02-27 17:30:00,224.097,1.188,221.78,1.0,Winter,Afternoon,0.125,0,Normal
2024-02-27 18:00:00,213.855,2.584,582.025,0.8624,Winter,Evening,0.866,0,Normal
2024-02-27 18:30:00,217.226,1.871,335.678,0.8041,Winter,Evening,0.097,0,Normal
2024-02-27 19:00:00,233.596,1.777,411.281,1.0,Winter,Evening,0.277,0,Normal
2024-02-27 19:30:00,201.922,2.206,277.276,0.8708,Winter,Evening,0.258,0,Normal
2024-02-27 20:00:00,224.293,2.252,425.612,0.8399,Winter,Evening,2.402,17,Normal
2024-02-27 20:30:00,253.151,1.725,257.593,0.9405,Winter,Evening,0.313,0,Normal
2024-02-27 21:00:00,209.666,1.451,337.054,0.8148,Winter,Evening,1.864,0,Normal
2024-02-27 21:30:00,198.949,2.418,486.009,0.8797,Winter,Evening,0.274,0,Abnormal
2024-02-27 22:00:00,218.747,1.77,373.517,0.8242,Winter,Night,0.057,0,Normal
2024-02-27 22:30:00,226.121,1.857,227.574,0.799,Winter,Night,0.062,0,Normal
2024-02-27 23:00:00,209.058,2.708,574.056,0.9822,Winter,Night,0.398,0,Normal
2024-02-27 23:30:00,213.349,2.726,397.32,0.8342,Winter,Night,0.254,0,Normal
2024-02-28 00:00:00,181.012,2.135,330.655,0.9222,Winter,Night,0.884,35,Abnormal
2024-02-28 00:30:00,209.096,0.051,9.919,0.8047,Winter,Night,0.114,0,Normal
2024-02-28 01:00:00,191.251,1.03,118.437,0.8329,Winter,Night,2.351,0,Normal
2024-02-28 01:30:00,197.689,2.807,475.281,0.8479,Winter,Night,0.372,0,Normal
2024-02-28 02:00:00,200.479,1.098,161.879,0.9073,Winter,Night,0.41,0,Normal
2024-02-28 02:30:00,230.779,0.538,91.348,0.8843,Winter,Night,1.011,0,Abnormal
2024-02-28 03:00:00,198.293,2.251,354.713,0.8436,Winter,Night,0.932,0,Abnormal
2024-02-28 03:30:00,229.562,3.792,532.429,0.9271,Winter,Night,2.228,0,Normal
2024-02-28 04:00:00,218.12,1.56,325.627,0.7931,Winter,Night,0.107,0,Normal
2024-02-28 04:30:00,214.417,2.096,426.361,0.9238,Winter,Night,0.098,0,Normal
2024-02-28 05:00:00,220.625,2.261,289.861,0.9017,Winter,Night,2.126,60,Abnormal
2024-02-28 05:30:00,217.02,1.692,292.588,0.8824,Winter,Night,0.049,0,Normal
2024-02-28 06:00:00,179.545,2.647,283.061,0.8212,Winter,Morning,1.39,0,Normal
2024-02-28 06:30:00,225.834,1.437,266.991,0.9605,Winter,Morning,0.253,0,Normal
2024-02-28 07:00:00,219.667,0.876,144.891,0.8842,Winter,Morning,1.505,0,Abnormal
2024-02-28 07:30:00,212.687,1.891,311.148,0.9031,Winter,Morning,0.114,0,Normal
2024-02-28 08:00:00,227.345,0.048,10.526,0.7841,Winter,Morning,0.393,0,Normal
2024-02-28 08:30:00,228.848,1.376,298.608,0.9236,Winter,Morning,0.036,0,Normal
2024-02-28 09:00:00,251.46,1.255,276.535,0.8109,Winter,Morning,0.07,0,Normal
2024-02-28 09:30:00,222.53,1.422,337.213,0.9327,Winter,Morning,0.16,0,Normal
2024-02-28 10:00:00,236.51,1.577,293.582,0.7244,Winter,Morning,2.239,0,Abnormal
2024-02-28 10:30:00,221.784,4.299,869.143,0.8882,Winter,Morning,0.363,0,Normal
2024-02-28 11:00:00,225.959,0.707,122.644,0.8704,Winter,Morning,0.202,52,Normal
2024-02-28 11:30:00,229.56,1.704,317.156,0.7896,Winter,Morning,0.082,9,Normal
2024-02-28 12:00:00,203.087,0.981,164.255,0.784,Winter,Afternoon,1.312,0,Normal
2024-02-28 12:30:00,218.914,2.79,501.084,0.9864,Winter,Afternoon,0.22,9,Abnormal
2024-02-28 13:00:00,208.254,2.076,362.231,0.9018,Winter,Afternoon,0.202,0,Abnormal
2024-02-28 13:30:00,227.18,1.646,386.078,0.8367,Winter,Afternoon,0.296,0,Normal
2024-02-28 14:00:00,217.345,0.566,132.999,0.7934,Winter,Afternoon,0.137,0,Normal
2024-02-28 14:30:00,212.778,2.334,573.935,0.9152,Winter,Afternoon,0.913,0,Normal
2024-02-28 15:00:00,230.008,0.607,112.311,0.8621,Winter,Afternoon,0.133,28,Normal
2024-02-28 15:30:00,203.484,1.911,226.946,0.7309,Winter,Afternoon,0.229,13,Normal
2024-02-28 16:00:00,210.065,1.649,292.545,0.8104,Winter,Afternoon,0.243,0,Abnormal
2024-02-28 16:30:00,225.508,0.461,63.215,0.9085,Winter,Afternoon,0.226,0,Normal
2024-02-28 17:00:00,232.085,1.88,247.947,0.828,Winter,Afternoon,0.245,0,Normal
2024-02-28 17:30:00,230.923,1.342,204.545,0.876,Winter,Afternoon,0.216,0,Normal
2024-02-28 18:00:00,211.907,2.527,465.944,0.8377,Winter,Evening,0.328,53,Normal
2024-02-28 18:30:00,230.161,1.079,190.335,0.8316,Winter,Evening,2.096,33,Normal
2024-02-28 19:00:00,235.232,2.785,410.495,1.0,Winter,Evening,0.09,0,Normal
2024-02-28 19:30:00,234.848,2.055,319.178,0.7906,Winter,Evening,0.385,0,Normal
2024-02-28 20:00:00,211.31,2.061,337.091,0.8405,Winter,Evening,0.305,0,Normal
2024-02-28 20:30:00,221.16,2.547,418.331,0.7915,Winter,Evening,1.853,0,Abnormal
2024-02-28 21:00:00,229.891,1.979,227.524,0.8109,Winter,Evening,1.203,43,Abnormal
2024-02-28 21:30:00,215.504,1.496,248.921,0.9327,Winter,Evening,0.205,0,Normal
2024-02-28 22:00:00,218.546,1.25,161.372,0.9233,Winter,Night,0.233,0,Normal
2024-02-28 22:30:00,257.92,2.091,557.877,0.8096,Winter,Night,2.143,3,Abnormal
2024-02-28 23:00:00,249.629,3.348,626.08,0.8938,Winter,Night,1.004,0,Abnormal
2024-02-28 23:30:00,218.288,2.422,471.937,0.8345,Winter,Night,0.133,0,Normal
2024-02-29 00:00:00,230.85,2.621,501.139,0.8732,Winter,Night,0.075,0,Normal
2024-02-29 00:30:00,212.574,3.382,526.963,0.9268,Winter,Night,0.038,0,Abnormal
2024-02-29 01:00:00,216.247,0.269,46.702,0.8189,Winter,Night,0.382,0,Normal
2024-02-29 01:30:00,229.727,2.607,564.1,0.9149,Winter,Night,0.032,0,Normal
2024-02-29 02:00:00,238.538,1.826,412.568,0.7845,Winter,Night,0.294,0,Normal
2024-02-29 02:30:00,217.232,1.594,367.106,0.6996,Winter,Night,2.053,15,Abnormal
2024-02-29 03:00:00,197.788,0.509,84.381,0.7159,Winter,Night,0.237,0,Normal
2024-02-29 03:30:00,196.283,3.087,600.965,0.8415,Winter,Night,0.01,0,Normal
2024-02-29 04:00:00,245.105,2.9,445.46,0.9238,Winter,Night,0.103,0,Normal
2024-02-29 04:30:00,249.038,2.905,696.103,0.9281,Winter,Night,0.542,0,Normal
2024-02-29 05:00:00,245.643,0.499,84.444,0.9504,Winter,Night,0.251,28,Normal
2024-02-29 05:30:00,240.05,0.051,10.067,0.8029,Winter,Night,0.719,0,Normal
2024-02-29 06:00:00,218.942,0.723,108.672,0.9773,Winter,Morning,1.067,48,Abnormal
2024-02-29 06:30:00,207.674,2.889,347.118,0.9469,Winter,Morning,0.081,0,Normal
2024-02-29 07:00:00,216.568,2.141,301.978,0.8631,Winter,Morning,2.037,0,Normal
2024-02-29 07:30:00,208.6,3.064,632.924,0.9256,Winter,Morning,0.099,70,Abnormal
2024-02-29 08:00:00,219.969,0.946,150.634,0.755,Winter,Morning,0.133,0,Normal
2024-02-29 08:30:00,215.718,0.127,25.177,0.8102,Winter,Morning,0.084,53,Normal
2024-02-29 09:00:00,232.304,1.072,249.987,0.753,Winter,Morning,0.232,28,Abnormal
2024-02-29 09:30:00,234.223,1.402,199.63,0.8071,Winter,Morning,0.261,0,Normal
2024-02-29 10:00:00,218.76,2.553,432.737,0.812,Winter,Morning,0.11,0,Normal
2024-02-29 10:30:00,195.063,2.668,505.704,0.8212,Winter,Morning,0.328,53,Normal
2024-02-29 11:00:00,212.971,3.364,429.929,0.7832,Winter,Morning,2.465,0,Normal
2024-02-29 11:30:00,221.754,2.959,503.863,0.8845,Winter,Morning,0.022,0,Normal
2024-02-29 12:00:00,242.774,1.785,427.184,0.8639,Winter,Afternoon,0.032,0,Normal
2024-02-29 12:30:00,254.026,3.53,926.289,0.8869,Winter,Afternoon,0.035,40,Abnormal
2024-02-29 13:00:00,204.535,1.774,240.897,0.8057,Winter,Afternoon,1.763,0,Normal
2024-02-29 13:30:00,215.141,1.834,220.763,1.0,Winter,Afternoon,0.45,0,Normal
2024-02-29 14:00:00,209.162,0.897,111.056,0.9155,Winter,Afternoon,0.278,0,Normal
2024-02-29 14:30:00,214.159,0.049,10.421,0.8628,Winter,Afternoon,0.427,47,Abnormal
2024-02-29 15:00:00,202.426,0.668,106.612,0.9163,Winter,Afternoon,2.29,0,Normal
2024-02-29 15:30:00,208.655,2.546,491.794,0.949,Winter,Afternoon,0.222,0,Normal
2024-02-29 16:00:00,221.292,0.859,157.222,0.996,Winter,Afternoon,0.068,0,Normal
2024-02-29 16:30:00,221.504,1.741,213.421,0.875,Winter,Afternoon,0.301,0,Normal
2024-02-29 17:00:00,209.652,3.01,602.122,0.9071,Winter,Afternoon,0.047,0,Normal
2024-02-29 17:30:00,193.54,1.572,250.902,0.891,Winter,Afternoon,1.038,21,Abnormal
2024-02-29 18:00:00,205.594,2.193,286.918,1.0,Winter,Evening,1.572,0,Normal
2024-02-29 18:30:00,242.544,2.304,442.584,0.9707,Winter,Evening,0.167,0,Normal
2024-02-29 19:00:00,218.126,1.406,253.931,0.8144,Winter,Evening,0.367,4,Normal
2024-02-29 19:30:00,233.107,3.491,631.846,0.9327,Winter,Evening,1.959,0,Normal
2024-02-29 20:00:00,212.108,1.393,212.431,0.863,Winter,Evening,1.413,0,Normal
2024-02-29 20:30:00,216.865,3.963,785.562,0.8655,Winter,Evening,0.266,0,Normal
2024-02-29 21:00:00,224.011,2.203,317.588,0.9689,Winter,Evening,0.375,0,Normal
2024-02-29 21:30:00,215.632,0.993,163.594,0.7353,Winter,Evening,0.035,0,Normal
2024-02-29 22:00:00,239.918,1.215,208.488,0.8109,Winter,Night,1.666,0,Normal
2024-02-29 22:30:00,221.328,0.503,89.066,1.0,Winter,Night,0.141,0,Normal
2024-02-29 23:00:00,216.992,2.909,458.597,1.0,Winter,Night,0.231,0,Normal
2024-02-29 23:30:00,232.519,1.714,257.981,0.8878,Winter,Night,0.065,0,Normal
2024-03-01 00:00:00,232.03,1.72,378.193,0.8973,Spring,Night,2.496,0,Normal
2024-03-01 00:30:00,193.232,4.447,675.646,0.9622,Spring,Night,1.378,0,Abnormal
2024-03-01 01:00:00,223.56,2.121,525.495,0.9336,Spring,Night,0.257,0,Normal
2024-03-01 01:30:00,201.833,3.293,483.064,0.8113,Spring,Night,0.063,0,Normal
2024-03-01 02:00:00,206.311,2.959,456.455,0.8966,Spring,Night,0.358,0,Normal
2024-03-01 02:30:00,190.77,2.029,384.521,0.8029,Spring,Night,1.893,0,Abnormal
2024-03-01 03:00:00,203.002,1.555,255.747,0.8828,Spring,Night,1.383,32,Abnormal
2024-03-01 03:30:00,238.372,1.494,291.999,0.7898,Spring,Night,2.086,0,Normal
2024-03-01 04:00:00,205.949,1.471,197.979,0.9359,Spring,Night,0.144,0,Normal
2024-03-01 04:30:00,221.687,0.976,198.974,0.8215,Spring,Night,0.255,78,Normal
2024-03-01 05:00:00,224.049,2.672,482.229,0.9212,Spring,Night,0.884,43,Abnormal
2024-03-01 05:30:00,223.961,0.753,119.609,0.9938,Spring,Night,1.864,0,Normal
2024-03-01 06:00:00,204.26,1.41,301.347,0.88,Spring,Morning,0.133,0,Normal
2024-03-01 06:30:00,192.34,1.893,223.984,0.7957,Spring,Morning,0.374,0,Normal
2024-03-01 07:00:00,203.307,1.489,299.758,0.9518,Spring,Morning,0.326,0,Normal
2024-03-01 07:30:00,209.848,3.432,688.94,0.8702,Spring,Morning,1.314,54,Abnormal
2024-03-01 08:00:00,191.713,2.36,319.914,0.7842,Spring,Morning,0.186,61,Abnormal
2024-03-01 08:30:00,215.367,1.949,445.211,0.934,Spring,Morning,0.027,62,Normal
2024-03-01 09:00:00,225.869,2.041,260.607,0.8194,Spring,Morning,0.02,6,Normal
2024-03-01 09:30:00,219.419,2.401,456.907,0.9054,Spring,Morning,0.326,0,Normal
2024-03-01 10:00:00,204.775,0.344,56.607,0.8367,Spring,Morning,2.445,0,Abnormal
2024-03-01 10:30:00,235.161,0.838,171.453,0.837,Spring,Morning,0.259,27,Normal
2024-03-01 11:00:00,210.359,1.858,379.485,0.8941,Spring,Morning,0.331,0,Normal
2024-03-01 11:30:00,214.639,2.091,341.527,0.9525,Spring,Morning,0.135,0,Normal
2024-03-01 12:00:00,241.784,2.585,502.666,0.7973,Spring,Afternoon,0.306,0,Normal
2024-03-01 12:30:00,225.206,1.39,226.112,0.949,Spring,Afternoon,0.34,0,Normal
2024-03-01 13:00:00,245.005,1.024,226.074,0.9017,Spring,Afternoon,0.476,0,Normal
2024-03-01 13:30:00,229.562,3.173,473.569,0.8286,Spring,Afternoon,0.277,0,Normal
2024-03-01 14:00:00,208.08,2.725,449.76,0.9389,Spring,Afternoon,0.118,67,Abnormal
2024-03-01 14:30:00,243.422,3.193,584.555,0.874,Spring,Afternoon,0.333,0,Normal
2024-03-01 15:00:00,213.99,0.047,9.898,0.9291,Spring,Afternoon,0.086,0,Normal
2024-03-01 15:30:00,222.849,2.11,359.539,0.8975,Spring,Afternoon,0.948,62,Abnormal
2024-03-01 16:00:00,221.137,2.48,496.546,0.7793,Spring,Afternoon,0.254,0,Normal
2024-03-01 16:30:00,250.584,2.137,443.255,0.7735,Spring,Afternoon,0.183,0,Normal
2024-03-01 17:00:00,217.921,1.03,209.528,0.7999,Spring,Afternoon,1.424,0,Normal
2024-03-01 17:30:00,208.422,0.55,129.295,0.8359,Spring,Afternoon,0.249,0,Normal
2024-03-01 18:00:00,228.3,2.127,446.5,0.9326,Spring,Evening,0.669,0,Normal
2024-03-01 18:30:00,243.0,0.047,9.824,0.8395,Spring,Evening,0.324,0,Normal
2024-03-01 19:00:00,208.61,0.051,9.859,0.8183,Spring,Evening,0.175,0,Normal
2024-03-01 19:30:00,211.514,1.486,276.251,0.8317,Spring,Evening,0.366,15,Normal
2024-03-01 20:00:00,221.884,1.033,231.201,0.7493,Spring,Evening,1.252,69,Normal
2024-03-01 20:30:00,211.179,0.958,196.941,0.8342,Spring,Evening,0.049,0,Normal
2024-03-01 21:00:00,193.08,1.025,120.893,0.7345,Spring,Evening,0.051,0,Normal
2024-03-01 21:30:00,241.915,4.03,706.194,0.782,Spring,Evening,0.29,0,Normal
2024-03-01 22:00:00,222.398,1.612,262.523,0.795,Spring,Night,0.213,0,Normal
2024-03-01 22:30:00,210.738,0.049,10.562,0.8132,Spring,Night,0.006,0,Normal
2024-03-01 23:00:00,215.881,2.568,497.345,0.9338,Spring,Night,1.839,0,Normal
2024-03-01 23:30:00,245.166,0.729,154.63,0.9896,Spring,Night,0.393,0,Normal
2024-03-02 00:00:00,239.331,2.684,392.376,0.8103,Spring,Night,0.098,0,Normal
2024-03-02 00:30:00,216.804,1.61,336.008,0.8296,Spring,Night,0.131,0,Normal
2024-03-02 01:00:00,213.386,1.57,221.207,1.0,Spring,Night,0.729,65,Abnormal
2024-03-02 01:30:00,236.474,1.683,295.452,0.7615,Spring,Night,0.31,0,Normal
2024-03-02 02:00:00,215.242,1.321,165.654,0.8827,Spring,Night,0.125,0,Normal
2024-03-02 02:30:00,239.414,0.478,80.614,0.9789,Spring,Night,0.065,0,Normal
2024-03-02 03:00:00,217.797,1.763,323.642,0.8367,Spring,Night,0.134,0,Normal
2024-03-02 03:30:00,220.094,1.534,206.972,0.8337,Spring,Night,0.195,84,Normal
2024-03-02 04:00:00,230.495,1.714,340.861,0.7747,Spring,Night,1.916,0,Normal
2024-03-02 04:30:00,248.943,1.945,338.879,0.9548,Spring,Night,2.439,0,Normal
2024-03-02 05:00:00,244.285,2.244,428.651,0.9206,Spring,Night,0.098,0,Normal
2024-03-02 05:30:00,218.225,1.479,308.689,0.8717,Spring,Night,0.376,0,Normal
2024-03-02 06:00:00,219.045,0.587,75.996,0.9034,Spring,Morning,0.177,0,Normal
2024-03-02 06:30:00,223.026,2.519,449.83,0.9244,Spring,Morning,0.368,0,Normal
2024-03-02 07:00:00,212.575,1.794,236.36,0.6315,Spring,Morning,0.035,0,Normal
2024-03-02 07:30:00,214.608,2.163,460.446,0.8366,Spring,Morning,1.061,0,Normal
2024-03-02 08:00:00,198.648,0.904,136.646,0.7873,Spring,Morning,0.536,0,Normal
2024-03-02 08:30:00,217.962,0.902,140.378,0.7925,Spring,Morning,0.1,0,Normal
2024-03-02 09:00:00,218.841,1.785,261.473,0.8054,Spring,Morning,0.253,0,Normal
2024-03-02 09:30:00,237.769,1.314,270.866,0.8655,Spring,Morning,1.081,52,Abnormal
2024-03-02 10:00:00,202.563,3.654,653.685,0.7039,Spring,Morning,0.111,0,Normal
2024-03-02 10:30:00,201.473,2.404,355.681,0.7355,Spring,Morning,0.365,3,Abnormal
2024-03-02 11:00:00,199.13,1.26,272.047,0.9363,Spring,Morning,0.238,0,Normal
2024-03-02 11:30:00,220.367,2.057,326.988,0.6781,Spring,Morning,2.334,11,Abnormal
2024-03-02 12:00:00,232.561,2.629,428.731,0.8315,Spring,Afternoon,0.126,19,Abnormal
2024-03-02 12:30:00,216.629,1.293,177.104,0.9055,Spring,Afternoon,1.672,11,Normal
2024-03-02 13:00:00,217.935,4.34,960.08,1.0,Spring,Afternoon,0.076,0,Normal
2024-03-02 13:30:00,203.45,1.569,192.574,0.8376,Spring,Afternoon,0.331,0,Normal
2024-03-02 14:00:00,203.942,0.625,136.305,0.8524,Spring,Afternoon,0.198,0,Normal
2024-03-02 14:30:00,216.402,0.816,143.265,0.8438,Spring,Afternoon,0.313,58,Normal
2024-03-02 15:00:00,229.96,2.803,612.606,0.919,Spring,Afternoon,1.442,0,Normal
2024-03-02 15:30:00,220.063,1.602,261.941,0.9186,Spring,Afternoon,0.218,0,Normal
2024-03-02 16:00:00,214.166,1.095,181.713,0.9035,Spring,Afternoon,0.417,40,Normal
2024-03-02 16:30:00,199.737,2.925,534.446,0.9721,Spring,Afternoon,0.361,0,Normal
2024-03-02 17:00:00,218.638,0.051,9.849,0.8347,Spring,Afternoon,0.181,0,Normal
2024-03-02 17:30:00,239.979,0.973,211.71,0.8925,Spring,Afternoon,1.695,0,Normal
2024-03-02 18:00:00,225.961,0.729,165.045,0.8635,Spring,Evening,0.393,0,Normal
2024-03-02 18:30:00,205.155,1.818,220.588,0.8248,Spring,Evening,0.86,0,Normal
2024-03-02 19:00:00,194.544,0.187,30.098,0.8573,Spring,Evening,0.08,0,Normal
2024-03-02 19:30:00,224.973,2.012,365.104,0.8994,Spring,Evening,1.1,0,Normal
2024-03-02 20:00:00,239.949,0.455,93.63,0.959,Spring,Evening,0.006,0,Normal
2024-03-02 20:30:00,216.107,2.866,546.768,0.7381,Spring,Evening,1.874,81,Normal
2024-03-02 21:00:00,188.33,0.916,106.748,0.9575,Spring,Evening,0.246,0,Normal
2024-03-02 21:30:00,225.739,2.184,400.379,0.8962,Spring,Evening,0.346,0,Normal
2024-03-02 22:00:00,236.288,0.926,209.505,0.9068,Spring,Night,0.081,0,Normal
2024-03-02 22:30:00,203.433,3.132,585.461,0.797,Spring,Night,0.187,0,Normal
2024-03-02 23:00:00,221.189,1.938,294.469,0.9878,Spring,Night,0.379,62,Normal
2024-03-02 23:30:00,214.197,1.862,393.801,0.8202,Spring,Night,0.134,0,Normal
2024-03-03 00:00:00,217.835,2.416,557.253,0.7509,Spring,Night,1.049,0,Normal
2024-03-03 00:30:00,220.363,1.043,224.837,0.8011,Spring,Night,2.402,0,Normal
2024-03-03 01:00:00,234.086,1.889,441.251,0.8115,Spring,Night,0.266,0,Normal
2024-03-03 01:30:00,227.767,1.705,336.208,0.7754,Spring,Night,1.687,0,Abnormal
2024-03-03 02:00:00,201.247,1.833,288.305,0.8545,Spring,Night,0.952,0,Abnormal
2024-03-03 02:30:00,224.431,1.42,181.335,0.8471,Spring,Night,0.226,0,Normal
2024-03-03 03:00:00,223.014,2.452,452.561,0.9887,Spring,Night,0.036,0,Normal
2024-03-03 03:30:00,210.587,1.987,230.271,0.9512,Spring,Night,0.293,0,Normal
2024-03-03 04:00:00,229.956,1.468,232.242,0.8728,Spring,Night,0.085,0,Normal
2024-03-03 04:30:00,224.467,1.205,231.526,0.9806,Spring,Night,0.072,0,Normal
2024-03-03 05:00:00,224.848,0.05,10.698,0.937,Spring,Night,0.266,0,Abnormal
2024-03-03 05:30:00,178.556,1.029,183.029,0.7984,Spring,Night,0.16,0,Normal
2024-03-03 06:00:00,231.601,0.051,9.036,0.8812,Spring,Morning,0.353,4,Normal
2024-03-03 06:30:00,255.438,2.686,425.302,0.8032,Spring,Morning,1.318,0,Normal
2024-03-03 07:00:00,211.776,3.435,602.012,0.6575,Spring,Morning,0.344,0,Normal
2024-03-03 07:30:00,245.097,3.101,565.836,1.0,Spring,Morning,0.106,0,Normal
2024-03-03 08:00:00,200.094,0.984,176.157,0.9738,Spring,Morning,0.255,0,Normal
2024-03-03 08:30:00,221.63,2.314,367.462,0.7366,Spring,Morning,0.159,74,Normal
2024-03-03 09:00:00,179.549,1.336,240.382,0.6902,Spring,Morning,0.173,22,Abnormal
2024-03-03 09:30:00,244.541,2.583,538.461,0.9023,Spring,Morning,2.041,0,Normal
2024-03-03 10:00:00,219.041,1.263,278.132,0.978,Spring,Morning,0.23,23,Normal
2024-03-03 10:30:00,228.718,2.301,294.402,0.7695,Spring,Morning,0.101,0,Normal
2024-03-03 11:00:00,211.394,2.902,488.29,0.8187,Spring,Morning,2.133,0,Normal
2024-03-03 11:30:00,234.876,0.792,144.949,0.9425,Spring,Morning,0.395,29,Normal
2024-03-03 12:00:00,226.892,0.648,96.344,0.8117,Spring,Afternoon,1.626,0,Normal
2024-03-03 12:30:00,224.374,2.044,375.41,0.9342,Spring,Afternoon,0.348,43,Normal
2024-03-03 13:00:00,228.504,1.157,141.517,1.0,Spring,Afternoon,0.304,0,Normal
2024-03-03 13:30:00,203.704,2.495,413.121,0.9343,Spring,Afternoon,0.112,0,Normal
2024-03-03 14:00:00,222.441,1.671,343.67,0.9139,Spring,Afternoon,0.286,0,Normal
2024-03-03 14:30:00,207.959,3.305,584.52,0.9195,Spring,Afternoon,0.365,0,Normal
2024-03-03 15:00:00,191.788,1.042,160.481,0.9232,Spring,Afternoon,0.663,76,Abnormal
2024-03-03 15:30:00,197.57,0.781,103.619,0.7706,Spring,Afternoon,1.195,0,Normal
2024-03-03 16:00:00,188.438,0.943,97.496,0.7571,Spring,Afternoon,0.386,89,Normal
2024-03-03 16:30:00,246.939,1.863,341.909,0.9407,Spring,Afternoon,0.12,0,Normal
2024-03-03 17:00:00,218.523,3.792,793.516,0.9186,Spring,Afternoon,0.105,0,Normal
2024-03-03 17:30:00,222.652,2.411,377.552,0.7696,Spring,Afternoon,0.017,0,Normal
2024-03-03 18:00:00,239.665,1.733,281.36,0.855,Spring,Evening,2.205,64,Normal
2024-03-03 18:30:00,233.113,0.49,91.756,0.8191,Spring,Evening,0.04,0,Normal
2024-03-03 19:00:00,198.558,2.249,440.34,0.8983,Spring,Evening,0.098,0,Normal
2024-03-03 19:30:00,228.15,1.873,326.478,0.9454,Spring,Evening,0.029,0,Normal
2024-03-03 20:00:00,224.77,0.674,143.759,0.7628,Spring,Evening,0.055,0,Normal
2024-03-03 20:30:00,216.694,2.029,443.547,0.9498,Spring,Evening,0.262,0,Normal
2024-03-03 21:00:00,226.473,0.645,101.782,0.9683,Spring,Evening,0.083,0,Normal
2024-03-03 21:30:00,239.991,3.75,983.677,0.8451,Spring,Evening,1.282,0,Abnormal
2024-03-03 22:00:00,221.514,2.114,451.181,0.8664,Spring,Night,2.269,0,Normal
2024-03-03 22:30:00,236.256,1.248,195.277,0.8292,Spring,Night,0.194,0,Normal
2024-03-03 23:00:00,206.661,1.24,155.718,0.8298,Spring,Night,0.206,71,Normal
2024-03-03 23:30:00,227.265,2.498,497.47,0.8997,Spring,Night,0.905,20,Abnormal
2024-03-04 00:00:00,208.883,2.184,439.358,0.8323,Spring,Night,0.039,0,Normal
2024-03-04 00:30:00,217.263,1.045,141.258,0.9112,Spring,Night,0.754,50,Abnormal
2024-03-04 01:00:00,227.302,0.051,9.872,0.8666,Spring,Night,0.992,0,Normal
2024-03-04 01:30:00,222.155,1.904,294.738,0.9438,Spring,Night,0.141,0,Normal
2024-03-04 02:00:00,227.667,2.047,435.359,0.9683,Spring,Night,0.018,0,Normal
2024-03-04 02:30:00,227.952,1.608,210.261,0.8238,Spring,Night,0.233,7,Abnormal
2024-03-04 03:00:00,244.995,1.642,376.119,0.9398,Spring,Night,0.154,0,Normal
2024-03-04 03:30:00,211.06,1.254,243.088,0.7696,Spring,Night,0.022,0,Normal
2024-03-04 04:00:00,211.918,0.999,151.017,0.7699,Spring,Night,0.703,0,Normal
2024-03-04 04:30:00,222.757,1.018,198.932,0.7657,Spring,Night,0.037,65,Normal
2024-03-04 05:00:00,213.651,0.385,44.642,0.9711,Spring,Night,2.332,0,Normal
2024-03-04 05:30:00,200.068,1.292,270.205,0.7855,Spring,Night,0.245,0,Normal
2024-03-04 06:00:00,213.202,3.43,607.595,0.9388,Spring,Morning,0.971,0,Normal
2024-03-04 06:30:00,220.815,2.496,409.497,0.9188,Spring,Morning,0.286,24,Abnormal
2024-03-04 07:00:00,214.514,2.849,439.153,0.8101,Spring,Morning,1.72,0,Normal
2024-03-04 07:30:00,230.905,3.888,471.838,0.6681,Spring,Morning,0.605,0,Abnormal
2024-03-04 08:00:00,226.799,2.665,392.53,0.7947,Spring,Morning,0.075,0,Normal
